shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
201,26.286236,127.8039,169
201,26.2863462,127.803957,170
201,26.2869398,127.8038584,171
201,26.2872445,127.8037631,172
201,26.2881135,127.8033741,173
201,26.2882949,127.8031883,174
201,26.2886038,127.8026082,175
201,26.2890243,127.802199,176
201,26.2895352,127.8019194,177
201,26.2896277,127.801824,178
201,26.2897612,127.8012404,179
201,26.2902638,127.800787,180
201,26.2904995,127.8004193,181
201,26.2913125,127.7999953,182
201,26.2914042,127.799885,183
201,26.291408,127.7993268,184
201,26.2915277,127.7989244,185
201,26.2916475,127.7986184,186
201,26.2917723,127.7984452,187
201,26.2920365,127.7981754,188
201,26.2923024,127.7978779,189
201,26.2924546,127.7975923,190
201,26.2925836,127.7972806,191
201,26.2927847,127.797001,192
201,26.293225,127.7963765,193
201,26.293099,127.7960717,194
201,26.2930432,127.7953801,195
201,26.2929468,127.7947085,196
201,26.2928071,127.7941709,197
201,26.2930974,127.793251,198
201,26.2933325,127.792299,199
201,26.2938249,127.7916969,200
201,26.2943365,127.7912076,201
201,26.2948704,127.7913795,202
201,26.2957024,127.7918465,203
201,26.2960763,127.7909269,204
201,26.2961589,127.7904301,205
201,26.2964772,127.7890697,206
201,26.2967628,127.7884007,207
201,26.2968302,127.7879519,208
201,26.2970488,127.7862566,209
201,26.2971278,127.7860955,210
201,26.2964339,127.7852613,211
201,26.2960863,127.7843734,212
201,26.2959623,127.7834399,213
201,26.2960518,127.7822597,214
201,26.2962144,127.7814322,215
201,26.2964731,127.7804277,216
201,26.2972374,127.7805613,217
201,26.3011276,127.7803731,218
201,26.3017142,127.7802762,219
201,26.3031183,127.7793104,220
201,26.3040655,127.7791438,221
201,26.3048277,127.7792644,222
201,26.3058435,127.7798772,223
201,26.3064477,127.7801514,224
201,26.3068315,127.7801343,225
201,26.3070763,127.7799098,226
201,26.3072179,127.779642,227
201,26.3072262,127.7780597,228
201,26.3070263,127.7771894,229
201,26.3071919,127.777113,230
201,26.3073863,127.7778466,231
201,26.307421,127.7784709,232
201,26.3073547,127.7797068,233
201,26.3072903,127.7798786,234
201,26.3072918,127.78056,235
201,26.307432,127.7810133,236
201,26.3076876,127.7814398,237
201,26.3088347,127.782734,238
201,26.3100107,127.7848222,239
201,26.3106384,127.7867281,240
201,26.310906,127.7876243,241
201,26.3107733,127.787737,242
201,26.3107031,127.7878713,243
201,26.3107195,127.7880309,244
201,26.3107686,127.7881751,245
201,26.3107744,127.7883194,246
201,26.3105667,127.7882478,247
201,26.310422,127.7882603,248
201,26.3102727,127.7883256,249
201,26.3100729,127.7883613,250
201,26.3102251,127.7888431,251
201,26.3098029,127.7892276,252
201,26.3088777,127.7894627,253
201,26.3081555,127.7898163,254
201,26.3080059,127.79002,255
201,26.3078831,127.7909211,256
201,26.3078313,127.7910927,257
201,26.3076563,127.7914145,258
201,26.3075063,127.791495,259
201,26.307061,127.7911543,260
201,26.3069297,127.7911261,261
201,26.3068559,127.7910771,262
201,26.3068685,127.7906014,263
201,26.306962,127.790583,264
201,26.3069669,127.7909555,265
201,26.3069083,127.7909536,266
201,26.306869,127.7911208,267
201,26.3066863,127.7913354,268
201,26.3063701,127.7919174,269
201,26.3061759,127.7930533,270
201,26.3062087,127.7933155,271
201,26.3065781,127.7940337,272
201,26.3066508,127.7945312,273
201,26.3066803,127.7950019,274
201,26.3064543,127.7950288,275
201,26.3063496,127.7949193,276
201,26.3063302,127.7946704,277
201,26.3066184,127.7945091,278
201,26.3065399,127.7940308,279
201,26.3061655,127.7933179,280
201,26.3061398,127.7930408,281
201,26.3063434,127.7918945,282
201,26.3066276,127.7913605,283
201,26.3065082,127.7914073,284
201,26.3060751,127.7919208,285
201,26.3060087,127.7922127,286
201,26.305811,127.7927,287
201,26.30556,127.7931219,288
201,26.3053903,127.7932291,289
201,26.3045528,127.7928001,290
201,26.304317,127.7927023,291
201,26.3040284,127.792699,292
201,26.3038768,127.7933662,293
201,26.3034605,127.7933716,294
201,26.3033369,127.7930532,295
201,26.3030991,127.7926422,296
201,26.3024545,127.7922473,297
201,26.3023487,127.7925611,298
201,26.3021419,127.7927247,299
201,26.3019351,127.7927623,300
201,26.3011728,127.7927918,301
201,26.3007328,127.7926751,302
201,26.3004839,127.7926375,303
201,26.3003781,127.793516,304
201,26.3003258,127.7940658,305
201,26.3003613,127.7946157,306
201,26.3003296,127.7949745,307
201,26.3004951,127.795183,308
201,26.3006628,127.7957534,309
201,26.3011443,127.7975175,310
201,26.3012421,127.7978974,311
201,26.3012804,127.7983213,312
201,26.3012695,127.7988444,313
201,26.3011608,127.7995483,314
201,26.3009985,127.8003637,315
201,26.3010544,127.8007472,316
201,26.3013796,127.8013668,317
201,26.3022114,127.8013762,318
201,26.3024163,127.8015355,319
201,26.3034634,127.8018959,320
201,26.3035557,127.8019676,321
201,26.3042097,127.8019033,322
201,26.3046689,127.8017786,323
201,26.30476,127.801568,324
201,26.304806,127.8017665,325
201,26.3042193,127.8019301,326
201,26.303541,127.8020116,327
201,26.3034366,127.8019249,328
201,26.3023668,127.8015599,329
201,26.3022608,127.8013663,330
201,26.3028089,127.8013245,331
201,26.3030227,127.8012451,332
201,26.3034791,127.800971,333
201,26.304384,127.8004575,334
201,26.304554,127.8003268,335
201,26.3047503,127.8000995,336
201,26.3057284,127.7982429,337
201,26.3059491,127.79806,338
201,26.3061447,127.7980101,339
201,26.3064782,127.7980442,340
201,26.3068133,127.797973,341
201,26.3074257,127.7975571,342
201,26.3075847,127.7972962,343
201,26.3077004,127.7968368,344
201,26.3078548,127.7964758,345
201,26.3081877,127.7961483,346
201,26.3087468,127.7958656,347
201,26.3100092,127.7971906,348
201,26.3101729,127.7974131,349
201,26.3103391,127.7978857,350
201,26.3104918,127.7980476,351
201,26.3107364,127.7981272,352
201,26.3109378,127.7980808,353
201,26.3112991,127.797823,354
201,26.3115599,127.7976828,355
201,26.311816,127.7976627,356
201,26.3120673,127.797715,357
201,26.3123294,127.7978799,358
201,26.3140538,127.7994866,359
201,26.3143826,127.7996073,360
201,26.3147571,127.799615,361
201,26.3150907,127.7994833,362
201,26.3153251,127.7992841,363
201,26.3154477,127.7987463,364
201,26.3162682,127.7989937,365
201,26.3162904,127.797782,366
201,26.3161902,127.7963579,367
201,26.3163228,127.7963511,368
201,26.316902,127.7963522,369
201,26.316897,127.7965651,370
201,26.3166761,127.7966834,371
201,26.3166382,127.7966023,372
201,26.3168312,127.7964944,373
201,26.3168324,127.7963965,374
201,26.3161618,127.7964208,375
201,26.3150276,127.7964812,376
201,26.3147204,127.7965415,377
